convex,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,solitary,woods,Venenoso
convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,several,woods,Venenoso
convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,0,silky,silky,white,white,partial,white,one,evanescent,white,several,leaves,Venenoso
knobbed,scaly,buff,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,scaly,buff,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,solitary,woods,Venenoso
flat,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,paths,Venenoso
convex,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,solitary,grasses,Venenoso
flat,scaly,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,grasses,Venenoso
convex,smooth,buff,bruises,foul,free,close,broad,white,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,several,paths,Venenoso
convex,smooth,white,bruises,foul,free,close,broad,pink,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
convex,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,several,paths,Venenoso
convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,paths,Venenoso
convex,smooth,white,bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
flat,smooth,buff,bruises,foul,free,close,broad,pink,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,grasses,Venenoso
convex,smooth,white,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
flat,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,solitary,woods,Venenoso
flat,scaly,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,solitary,paths,Venenoso
convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,several,grasses,Venenoso
flat,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,several,paths,Venenoso
convex,scaly,white,no,none,free,close,narrow,purple,enlarging,0,smooth,fibrous,white,white,partial,white,one,flaring,chocolate,solitary,woods,Comestible
convex,smooth,red,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,white,white,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,several,grasses,Venenoso
flat,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,several,grasses,Venenoso
convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,0,silky,smooth,pink,white,partial,white,one,evanescent,white,several,leaves,Venenoso
convex,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,several,paths,Venenoso
flat,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,solitary,paths,Venenoso
flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,several,paths,Venenoso
flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,woods,Venenoso
flat,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,brown,solitary,woods,Comestible
convex,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,solitary,grasses,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,several,woods,Venenoso
flat,fibrous,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,several,paths,Venenoso
convex,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,solitary,grasses,Venenoso
convex,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,solitary,paths,Venenoso
knobbed,fibrous,yellow,no,none,free,close,narrow,white,enlarging,0,silky,scaly,white,brown,partial,white,one,evanescent,white,several,woods,Venenoso
flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,solitary,grasses,Venenoso
knobbed,fibrous,cinnamon,no,none,free,crowded,narrow,white,enlarging,bulbous,fibrous,smooth,white,brown,partial,white,one,evanescent,white,several,leaves,Comestible
flat,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,several,paths,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,solitary,paths,Venenoso
convex,scaly,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,several,woods,Venenoso
convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,several,paths,Venenoso
flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,several,grasses,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,brown,partial,white,one,large,chocolate,several,woods,Venenoso
convex,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,solitary,woods,Venenoso
flat,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,several,paths,Venenoso
convex,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,solitary,woods,Venenoso
bell,scaly,pink,bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,two,pendant,green,several,grasses,Venenoso
knobbed,scaly,pink,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,white,white,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,several,paths,Venenoso
convex,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,several,grasses,Venenoso
knobbed,scaly,buff,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,white,red,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,solitary,woods,Venenoso
convex,smooth,white,bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,0,silky,silky,white,white,partial,white,one,evanescent,white,several,paths,Venenoso
convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,0,smooth,silky,white,white,partial,white,one,evanescent,white,several,woods,Venenoso
convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,0,silky,silky,white,white,partial,white,one,evanescent,white,several,paths,Venenoso
flat,grooves,white,bruises,none,free,crowded,narrow,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,white,clustered,leaves,Venenoso
convex,smooth,gray,bruises,foul,free,close,broad,pink,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,urban,Venenoso
flat,scaly,cinnamon,no,none,free,crowded,narrow,white,enlarging,bulbous,fibrous,smooth,white,brown,partial,white,one,evanescent,white,several,leaves,Comestible
convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,solitary,grasses,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,several,woods,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,paths,Venenoso
flat,scaly,pink,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,white,red,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,smooth,buff,bruises,foul,free,close,broad,white,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
convex,smooth,gray,bruises,foul,free,close,broad,chocolate,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,grasses,Venenoso
convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,0,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,paths,Venenoso
knobbed,scaly,cinnamon,no,none,free,crowded,narrow,white,enlarging,bulbous,smooth,fibrous,white,brown,partial,white,one,evanescent,white,several,leaves,Comestible
convex,smooth,white,bruises,foul,free,close,broad,white,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
convex,smooth,white,bruises,foul,free,close,broad,chocolate,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
flat,smooth,buff,bruises,foul,free,close,broad,white,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,several,urban,Venenoso
flat,smooth,buff,bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
knobbed,scaly,cinnamon,no,none,free,crowded,narrow,white,enlarging,bulbous,fibrous,smooth,white,brown,partial,white,one,evanescent,white,several,leaves,Comestible
convex,scaly,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,several,woods,Venenoso
flat,smooth,white,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
flat,smooth,gray,bruises,foul,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
conical,grooves,white,bruises,none,free,crowded,narrow,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,white,clustered,leaves,Venenoso
convex,smooth,gray,bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
bell,grooves,white,bruises,none,free,crowded,narrow,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,white,clustered,leaves,Venenoso
convex,smooth,buff,bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
flat,smooth,white,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
bell,fibrous,yellow,no,none,free,close,narrow,white,enlarging,0,silky,scaly,white,yellow,partial,white,one,evanescent,white,several,woods,Venenoso
convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,0,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,woods,Venenoso
convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,0,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,woods,Venenoso
knobbed,smooth,brown,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Comestible
knobbed,scaly,buff,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,red,red,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,smooth,white,bruises,foul,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
flat,smooth,buff,bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,two,pendant,green,several,meadows,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,solitary,paths,Venenoso
convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,brown,partial,white,one,large,chocolate,solitary,grasses,Venenoso
flat,smooth,buff,bruises,none,free,close,broad,green,enlarging,bulbous,smooth,smooth,white,white,partial,white,two,pendant,green,several,grasses,Venenoso
convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,0,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,paths,Venenoso
convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,0,silky,silky,pink,pink,partial,white,one,evanescent,white,several,paths,Venenoso
flat,fibrous,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,solitary,woods,Venenoso
convex,smooth,red,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,0,silky,silky,pink,pink,partial,white,one,evanescent,white,several,leaves,Venenoso
convex,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,solitary,grasses,Venenoso
convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,0,silky,smooth,white,white,partial,white,one,evanescent,white,several,woods,Venenoso
flat,fibrous,brown,no,none,free,crowded,narrow,white,enlarging,bulbous,smooth,fibrous,white,brown,partial,white,one,evanescent,white,several,leaves,Comestible
convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,0,smooth,silky,white,pink,partial,white,one,evanescent,white,several,paths,Venenoso
convex,smooth,buff,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,red,red,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,scaly,brown,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,white,red,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,solitary,paths,Venenoso
flat,scaly,buff,bruises,none,free,close,broad,green,enlarging,bulbous,smooth,smooth,white,white,partial,white,two,pendant,green,several,meadows,Venenoso
convex,scaly,brown,no,none,free,close,narrow,white,enlarging,0,silky,scaly,white,yellow,partial,white,one,evanescent,white,several,woods,Venenoso
convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,0,smooth,silky,white,white,partial,white,one,evanescent,white,several,leaves,Venenoso
convex,smooth,buff,bruises,foul,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,chocolate,scattered,grasses,Venenoso
convex,smooth,buff,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,brown,partial,white,one,large,chocolate,solitary,paths,Venenoso
flat,smooth,gray,bruises,foul,free,close,broad,white,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,0,smooth,silky,white,white,partial,white,one,evanescent,white,several,leaves,Venenoso
convex,smooth,buff,bruises,foul,free,close,broad,pink,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
flat,fibrous,brown,no,none,free,close,narrow,white,enlarging,0,silky,scaly,white,yellow,partial,white,one,evanescent,white,several,woods,Venenoso
convex,scaly,red,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,white,white,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,smooth,buff,bruises,foul,free,close,broad,white,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,grasses,Venenoso
flat,smooth,white,bruises,foul,free,close,broad,pink,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,scattered,grasses,Venenoso
knobbed,scaly,red,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,red,red,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,solitary,paths,Venenoso
convex,fibrous,brown,no,none,free,close,narrow,white,enlarging,0,silky,scaly,white,brown,partial,white,one,evanescent,white,several,woods,Venenoso
convex,scaly,brown,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,solitary,grasses,Venenoso
flat,smooth,buff,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
flat,smooth,buff,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,scattered,grasses,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,several,grasses,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,several,woods,Venenoso
convex,smooth,pink,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,white,white,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,smooth,pink,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,red,red,partial,white,two,evanescent,white,clustered,waste,Comestible
bell,scaly,white,bruises,none,free,close,broad,green,enlarging,bulbous,smooth,smooth,white,white,partial,white,two,pendant,green,several,grasses,Venenoso
convex,scaly,cinnamon,no,none,free,crowded,narrow,white,enlarging,bulbous,fibrous,fibrous,white,brown,partial,white,one,evanescent,white,several,leaves,Comestible
flat,smooth,brown,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,smooth,buff,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,urban,Venenoso
convex,smooth,gray,bruises,foul,free,close,broad,white,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,woods,Venenoso
convex,smooth,buff,bruises,foul,free,close,broad,white,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,urban,Venenoso
convex,smooth,white,bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,chocolate,scattered,grasses,Venenoso
flat,scaly,cinnamon,no,none,free,crowded,narrow,white,enlarging,bulbous,smooth,fibrous,white,brown,partial,white,one,evanescent,white,several,leaves,Comestible
convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,0,silky,smooth,white,white,partial,white,one,evanescent,white,several,woods,Venenoso
flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,solitary,woods,Venenoso
convex,scaly,white,no,none,free,close,narrow,chocolate,enlarging,0,smooth,fibrous,white,white,partial,white,one,flaring,chocolate,several,woods,Comestible
convex,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,several,paths,Venenoso
flat,scaly,pink,bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,two,pendant,green,several,grasses,Venenoso
flat,smooth,gray,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,urban,Venenoso
convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,0,smooth,smooth,white,white,partial,white,one,evanescent,white,several,woods,Venenoso
knobbed,smooth,pink,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,0,silky,silky,white,pink,partial,white,one,evanescent,white,several,leaves,Venenoso
convex,scaly,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,several,paths,Venenoso
flat,smooth,buff,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
knobbed,scaly,pink,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,white,red,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,several,paths,Venenoso
flat,scaly,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,several,grasses,Venenoso
flat,fibrous,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,solitary,woods,Venenoso
convex,smooth,buff,bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,grasses,Venenoso
convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,0,smooth,smooth,white,white,partial,white,one,evanescent,white,several,paths,Venenoso
convex,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,several,woods,Venenoso
flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,several,woods,Venenoso
flat,fibrous,brown,no,none,free,close,narrow,white,enlarging,0,silky,scaly,white,brown,partial,white,one,evanescent,white,several,woods,Venenoso
knobbed,smooth,buff,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,white,white,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,brown,partial,white,one,large,chocolate,several,grasses,Venenoso
convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,0,silky,smooth,pink,white,partial,white,one,evanescent,white,several,leaves,Venenoso
convex,smooth,gray,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
flat,smooth,brown,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,white,red,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,scaly,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,several,paths,Venenoso
convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,0,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,woods,Venenoso
convex,smooth,gray,bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,chocolate,several,urban,Venenoso
convex,smooth,gray,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,smooth,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
flat,scaly,pink,bruises,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,two,pendant,green,several,meadows,Venenoso
knobbed,scaly,buff,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Comestible
convex,smooth,white,bruises,foul,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,chocolate,several,urban,Venenoso
convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,0,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,woods,Venenoso
knobbed,scaly,brown,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,solitary,woods,Venenoso
convex,scaly,pink,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,red,red,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,smooth,gray,bruises,foul,free,close,broad,pink,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
convex,smooth,pink,bruises,none,free,close,broad,red,enlarging,0,smooth,smooth,white,red,partial,white,two,evanescent,white,clustered,waste,Comestible
bell,scaly,brown,no,none,free,close,narrow,white,enlarging,0,silky,scaly,white,brown,partial,white,one,evanescent,white,several,woods,Venenoso
flat,smooth,buff,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,several,grasses,Venenoso
convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,0,silky,smooth,pink,white,partial,white,one,evanescent,white,several,paths,Venenoso
convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,0,silky,silky,white,white,partial,white,one,evanescent,white,several,woods,Venenoso
convex,smooth,buff,bruises,foul,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,chocolate,scattered,urban,Venenoso
convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,0,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,leaves,Venenoso
knobbed,scaly,pink,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,white,red,partial,white,two,evanescent,white,clustered,waste,Comestible
knobbed,fibrous,cinnamon,no,none,free,crowded,narrow,white,enlarging,bulbous,fibrous,fibrous,white,brown,partial,white,one,evanescent,white,several,leaves,Comestible
convex,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,several,grasses,Venenoso
convex,smooth,brown,bruises,none,free,close,broad,white,enlarging,0,smooth,smooth,red,white,partial,white,two,evanescent,white,clustered,waste,Comestible
flat,fibrous,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,paths,Venenoso
flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,several,woods,Venenoso
flat,smooth,gray,bruises,foul,free,close,broad,white,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,several,urban,Venenoso
knobbed,scaly,white,bruises,none,free,crowded,narrow,white,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,white,clustered,leaves,Venenoso
